BTC_T,BTC_H,BTC_S,BTC_D,Labels
0.03517026632085504,0.03567321984463079,0.03527304227887066,0.034135185498898865,nonDRNA
0.023740121034068567,0.02383823653139636,0.023776082623358927,0.02337794341860071,nonDRNA
0.0689328039049171,0.06906077348066299,0.06885560256011304,0.06971031678807386,nonDRNA
0.05878797616041987,0.059357208963176936,0.05888932809648363,0.05776723699813654,nonDRNA
0.12331397706320243,0.12477213450374401,0.123817293378525,0.11824496018973403,nonDRNA
0.007053945083277865,0.007179515943573492,0.007131983751187963,0.006267999322378452,RNA
0.012241119450373737,0.012480017948789859,0.012346405833424445,0.011180755548026427,nonDRNA
0.03360952359093239,0.034299015621056174,0.033860102101748515,0.031085888531255292,nonDRNA
0.017803178100637303,0.018481644557870824,0.018031807974701643,0.01550059291885482,nonDRNA
0.023908436426511203,0.023683989118546148,0.023818134414344706,0.024817889208876842,DNA
0.032255349751734795,0.0323358667302353,0.032152799387725924,0.03328815856344232,nonDRNA
0.035965939085129336,0.03638836694057268,0.0360804366657976,0.034812807047264104,nonDRNA
0.13918152815074938,0.13960793112151892,0.13943532855064297,0.13662544468914112,nonDRNA
0.02744305966780662,0.027540174439801442,0.027451409155515933,0.027358970015246484,nonDRNA
0.04112251065359927,0.040763384468687776,0.04091639262916208,0.04319837370828392,nonDRNA
0.014781151736326287,0.01532658384048013,0.01492838579995122,0.013298322886667796,RNA
0.03960767212161552,0.039908012451972966,0.03969689069057451,0.03870913095036422,nonDRNA
0.05845134537553459,0.05927307401071318,0.05871271057434336,0.05581907504658648,nonDRNA
0.060325766791373074,0.05970777126510923,0.059974264303916704,0.06386583093342368,nonDRNA
0.1411248058634962,0.14143085509156686,0.1412687866376229,0.13967474165678467,nonDRNA
0.12027664929957844,0.12039711697562891,0.12054566403983145,0.1175673386413688,nonDRNA
0.04958418447367012,0.05003225173177777,0.04962111336321814,0.04921226495002541,nonDRNA
0.029929537056163785,0.029966065569172952,0.029814719808916663,0.031085888531255292,nonDRNA
0.045100874474970735,0.04519449196511204,0.04512157172773988,0.044892427579197015,nonDRNA
0.041214319049477074,0.0414224415963205,0.04120234480786537,0.041334914450279515,nonDRNA
0.03280620012700161,0.03376616092211908,0.03310316986400451,0.029815348128070473,nonDRNA
0.005500853053011698,0.005412681941834703,0.005449912111756839,0.0060138912417414874,nonDRNA
0.05959129962435065,0.06038085088481925,0.06020134397523991,0.05344739962730815,nonDRNA
0.07948311873120797,0.07911490030008134,0.07949470567951489,0.0793664238522785,nonDRNA
0.046424445515542395,0.04669489861738228,0.04645040832289047,0.04616296798238184,nonDRNA
0.1727374968440864,0.1705555711361023,0.17253849841464747,0.17474165678468576,RNA
0.042132403008255104,0.042670443391199485,0.04224522922431266,0.0409961036760969,nonDRNA
0.016441353561783226,0.016308158285890568,0.016408608842650607,0.016771133322039642,nonDRNA
0.029944838455476755,0.030274560394873376,0.03005020983843702,0.02888361849906827,nonDRNA
0.059315874436717236,0.06109599798076114,0.05971354319980488,0.05531085888531255,nonDRNA
0.04205589601169027,0.04209552121603051,0.041950866687412214,0.043113671014738265,nonDRNA
0.1117231670836298,0.11332978096867376,0.11216894727546446,0.10723361002879891,DRNA
0.04445821570382612,0.04498415458395266,0.04482720919083944,0.040741995595459934,nonDRNA
0.03311222811326096,0.033499733572650535,0.033128400938595974,0.032949347789259696,nonDRNA
0.04762560536161032,0.04811117031718877,0.04794745208198417,0.04438421141792309,DNA
0.10281775268348291,0.10213983229099476,0.1024213421249611,0.10681009656107064,nonDRNA
0.010971103307397461,0.011428331042992962,0.011059621029259637,0.010079620531932915,nonDRNA
0.015844598988577506,0.01581737106318535,0.01575260090327247,0.016771133322039642,nonDRNA
0.011338336890908674,0.011217993661833582,0.011211007476808437,0.012620701338302558,nonDRNA
0.017061060233958397,0.017149507810528087,0.017014154632845814,0.017533457563950534,nonDRNA
0.04494020978218458,0.0445634798216339,0.044793567758050816,0.04641707606301881,nonDRNA
0.04115311345222521,0.04128221667554758,0.04112665158409096,0.04141961714382517,nonDRNA
0.15615843068848645,0.1592113750455731,0.1573409811523873,0.14424868710825003,nonDRNA
0.07973559181987193,0.07984406988810051,0.07973019570903525,0.07978993732000678,nonDRNA
0.037014084938067585,0.03741200886221499,0.03718219358962498,0.035321023208538034,nonDRNA
0.03320403650913876,0.03263033906385843,0.03283403840169553,0.03693037438590547,nonDRNA
0.07988095511334511,0.08147067896906639,0.08036938293201908,0.07496188378790446,nonDRNA
0.01649490845937861,0.016981237905600584,0.016694561021353898,0.014484160596306963,nonDRNA
0.044764243690085456,0.045096334520571,0.04478515739985366,0.0445536168050144,nonDRNA
0.08086024466937501,0.08095184676220658,0.08112631516976308,0.07818058614263934,nonDRNA
0.04312699396359797,0.04426900748801077,0.04347314152109738,0.03964086057936642,nonDRNA
0.08232152830376338,0.08403679501921081,0.08295136289854585,0.07597831611045232,nonDRNA
0.013602943989227815,0.013489637378354881,0.01349021454823761,0.014738268676943927,nonDRNA
0.01546971470540981,0.015368651316712006,0.015449828008174868,0.01566999830594613,nonDRNA
0.03850597137108189,0.038351515831393554,0.03839328517001539,0.03964086057936642,nonDRNA
0.005439647455759829,0.0055248618784530384,0.005449912111756839,0.005336269693376249,nonDRNA
0.02039676528418524,0.02086546821101046,0.02060537758303126,0.018295781805861427,nonDRNA
0.06070830177419725,0.06012844602742799,0.060445244362957416,0.06335761477214975,nonDRNA
0.04234662259863665,0.04302100569313178,0.0425984642685932,0.03981026596645773,DNA
0.024321574207961317,0.024651541071879293,0.02444050092093422,0.023123835337963746,nonDRNA
0.03964592561989794,0.040314664722214434,0.039764173556151756,0.038455022869727254,nonDRNA
0.032362459546925564,0.032658384048013016,0.032472392999217836,0.031255293918346604,nonDRNA
0.13291560513208933,0.13450374400538465,0.13371628497657714,0.1248517702862951,nonDRNA
0.0045521662956077335,0.004234792607342177,0.004440669128098165,0.005675080467558868,RNA
0.014375664654532657,0.01496199904647054,0.014600381830262152,0.012112485177028629,nonDRNA
0.04010496759928695,0.040973721849847156,0.04039495042093843,0.037184482466542434,nonDRNA
0.04230836910035423,0.042418038533808225,0.04240502603005862,0.041334914450279515,nonDRNA
0.014612836343883648,0.014709594189079283,0.014617202546656462,0.014568863289852617,nonDRNA
0.012562448835946047,0.01326527750511821,0.012775334101479381,0.010418431306115535,nonDRNA
0.050938358312867714,0.05128025352665676,0.050958360316565886,0.050736913433847196,nonDRNA
0.010749233017359437,0.010979611296519618,0.010891413865316524,0.009317296290022023,RNA
0.05191764786889761,0.052261827972067194,0.052026475807604645,0.05082161612739285,nonDRNA
0.02541562425883847,0.025577025548980566,0.02534881960622703,0.026088429612061665,nonDRNA
0.06619385342789598,0.06533079058810332,0.06608859471324884,0.06725393867524987,nonDRNA
0.0141690957638076,0.014274896934683232,0.01410417069662997,0.01482297137048958,nonDRNA
0.027580772261623327,0.0277925792971927,0.027602795603064733,0.027358970015246484,nonDRNA
0.024160909515175164,0.02448327116695179,0.024263883398793956,0.023123835337963746,RNA
0.06317947776324145,0.06426508119022913,0.06362435976148224,0.05869896662713874,nonDRNA
0.09246635604826062,0.0931514148694506,0.09248029873592316,0.09232593596476368,nonDRNA
0.024321574207961317,0.024637518579802002,0.024381628413554134,0.02371675419278333,nonDRNA
0.03156678678265128,0.032448046666853636,0.0318163850598397,0.02905302388615958,nonDRNA
0.05549052460847544,0.05641248562694562,0.05583636807091614,0.052007453837032015,nonDRNA
0.11473754274828434,0.11569958212973609,0.11496959655511728,0.11240047433508385,nonDRNA
0.10684967140244975,0.10682334464481028,0.10700498734241091,0.10528544807724885,nonDRNA
0.036348474067953516,0.03651456936926831,0.036307516337120795,0.03676096899881416,nonDRNA
0.060165102098586914,0.06067532321844238,0.0604116029301688,0.05768253430459089,nonDRNA
0.03868958816283749,0.03866001065709398,0.03854467161756419,0.04014907674064035,nonDRNA
0.07482384264040946,0.07468379280365707,0.07470921186533334,0.07597831611045232,RNA
0.051795236674393876,0.052275850464144485,0.051816216852675755,0.05158394036930374,nonDRNA
0.031803958472002264,0.032840676445017807,0.03217803046231739,0.028036591563611723,nonDRNA
0.04901038199943385,0.04938721709622234,0.04917536437876889,0.047348805692021004,nonDRNA
0.019180304038804347,0.019771713828981685,0.019293361704274984,0.01804167372522446,nonDRNA
0.06696657409320082,0.06695739966906919,0.06713147912969614,0.06530577672369982,nonDRNA
0.09680430275348681,0.097876994699498,0.0970218921623872,0.09461290869049636,DNA
0.0323471581476126,0.03242000168269905,0.032321006551669036,0.03261053701507708,nonDRNA
0.004934701278431913,0.005258434528984491,0.005029394201899059,0.003981026596645773,RNA
0.027412456869180687,0.028325433996129794,0.02761120596126189,0.025410808063696427,nonDRNA
0.018147459585179066,0.017850632414392685,0.017888831885349996,0.020752159918685415,nonDRNA
0.05209361396099673,0.052724570210617834,0.05248063515025105,0.04819583262747756,nonDRNA
0.013029141514991545,0.012956782679417786,0.012960361981816805,0.01372183635439607,nonDRNA
0.09905360845249297,0.09762458984210674,0.09887217096576144,0.1008809080128748,nonDRNA
0.022056967109642178,0.02211347000588945,0.021942624536379005,0.023208538031509404,nonDRNA
0.04102305155806499,0.04102981181815632,0.040840699405387676,0.04285956293410131,nonDRNA
0.029034405196355206,0.029643548251395237,0.02915030151134137,0.027867186176520415,nonDRNA
0.08096735446456578,0.08001233979302802,0.08100015979680575,0.08063696425546332,nonDRNA
0.037626140910586275,0.0375802787671425,0.03736722146996241,0.040233779434186004,nonDRNA
0.03693757794150275,0.0380991109740023,0.037350400753568096,0.03277994240216839,nonDRNA
0.1366567972641098,0.13587794822895924,0.13618051992834374,0.14145349822124342,nonDRNA
0.04059461237730191,0.0412401491993157,0.04070613367423319,0.039471455192275115,nonDRNA
0.017550705011973346,0.01754213758869226,0.01750195540828084,0.01804167372522446,nonDRNA
0.013564690490945396,0.013335389965504669,0.013422931682660365,0.01499237675758089,nonDRNA
0.053723212987827736,0.05327144740163222,0.05370854744703577,0.05387091309503642,nonDRNA
0.03102358710704094,0.03188714698376195,0.031336994642601826,0.027867186176520415,nonDRNA
0.047702112358175154,0.04739602322124688,0.04774560348525244,0.04726410299847535,nonDRNA
0.009226743785719204,0.008553720167148105,0.008931800405379265,0.012197187870574284,nonDRNA
0.07157994598606042,0.07162688953080741,0.07144599288483697,0.07292901914280873,nonDRNA
0.052177771657218056,0.05280870516308158,0.05250586622484252,0.04887345417584279,nonDRNA
0.025339117262273635,0.02526853072328014,0.025163791725889607,0.02710486193460952,nonDRNA
0.03911802734360057,0.03802899851361584,0.03858672340854997,0.04446891411146874,nonDRNA
0.021077677553612277,0.021019715623860673,0.021042716209283354,0.021429781467050654,RNA
0.05291988952389696,0.05394452702134223,0.05318710523881212,0.050228697272573265,nonDRNA
0.330449019562839,0.33759149676080435,0.33352116466640314,0.2995087243774352,nonDRNA
0.03780975770234188,0.037776593656224586,0.03782979117080597,0.03760799593427071,nonDRNA
0.012241119450373737,0.012073365678548392,0.01206886401291831,0.013975944435033034,nonDRNA
0.033357050502268434,0.034369128081442636,0.033742357086988334,0.029476537353887854,nonDRNA
0.0478704277506178,0.04767647306279272,0.047611037754097946,0.05048280535321023,nonDRNA
0.053340678005003556,0.05322937992540034,0.0532291570297979,0.054463831949856004,nonDRNA
0.0934073921060081,0.0924362677735087,0.09297650986955534,0.09774690835168558,nonDRNA
0.0775551424177741,0.07870824802983986,0.07779581332368946,0.07513128917499577,DNA
0.10213684041405587,0.10219592225930392,0.1022110831700322,0.10138912417414873,nonDRNA
0.03873549236077639,0.039010572959026275,0.03879698236347886,0.03811621209554464,nonDRNA
0.02569104944647188,0.025941610342990157,0.025786158232479123,0.024733186515331188,nonDRNA
0.01230997574728209,0.012732422806181115,0.012371636908015913,0.011688971709300356,nonDRNA
0.10448560520859633,0.10498639818268503,0.10485193564393908,0.10079620531932916,nonDRNA
0.028299938029332783,0.028339456488207085,0.028157879244077005,0.02973064543452482,nonDRNA
0.0273589019715853,0.026979274756709762,0.02713181554402402,0.02964594274097916,nonDRNA
0.02562984384922001,0.025801385422217236,0.025685233934113254,0.025071997289513807,nonDRNA
0.009777594160986022,0.010040104327341055,0.009898991598052161,0.00855497204811113,nonDRNA
0.016908046240828725,0.01709341784221892,0.01696369248366288,0.016347619854311365,nonDRNA
0.018828371854606105,0.019196791653812717,0.018931716301797293,0.017787565644587496,nonDRNA
0.024994835777731872,0.025142328294584515,0.024953532770960716,0.025410808063696427,nonDRNA
0.018989036547392257,0.018874274336035002,0.018914895585402984,0.019735727596137558,nonDRNA
0.054373522458628844,0.05372016714810556,0.05425522072985088,0.055564966965949515,nonDRNA
0.009961210952741629,0.009899879406568135,0.009890581239855005,0.010672539386752498,nonDRNA
0.028896692602538503,0.028409568948593544,0.028654090377709187,0.03133999661189226,nonDRNA
0.11483700184381862,0.11460582774770732,0.11495277583872297,0.11367101473826868,nonDRNA
0.013281614603655505,0.013363434949659253,0.013237903802322941,0.01372183635439607,nonDRNA
0.009356805679879425,0.009731609501640632,0.009503704762785847,0.007877350499745892,nonDRNA
0.014681692640792,0.01475166166531116,0.014650843979445084,0.01499237675758089,nonDRNA
0.03193402036616248,0.03220966430153967,0.0319677715073885,0.03159410469252922,nonDRNA
0.030319722738644448,0.030204447934486917,0.03021841700238013,0.03133999661189226,nonDRNA
0.1194121202383958,0.1197240373559189,0.11978873180208745,0.11561917668981873,nonDRNA
0.038207594084479025,0.03887034803825336,0.03844374731919833,0.03582923936981196,nonDRNA
0.04351717964607863,0.04387637770984659,0.04358247617766041,0.04285956293410131,nonDRNA
0.017489499414721478,0.018131082255938527,0.017737445437801196,0.01499237675758089,RNA
0.02368656613647318,0.023880304007628236,0.02368356868319022,0.02371675419278333,nonDRNA
0.024826520385289236,0.025030148357966176,0.02484419811439769,0.024648483821785534,nonDRNA
0.05041046003657034,0.05006029671593235,0.0501593762878361,0.05293918346603422,nonDRNA
0.030778764718033463,0.0312841798244384,0.030857604225363957,0.02998475351516178,nonDRNA
0.01408493806758628,0.014387076871301568,0.014137812129418592,0.01355243096730476,nonDRNA
0.07435714996136397,0.07384244327901955,0.07396068998578649,0.07834999152973064,nonDRNA
0.15803285210432494,0.15775303586953474,0.1580979133901313,0.15737760460782652,nonDRNA
0.06096077486286121,0.061278290377765936,0.06119376624250427,0.05861426393359309,nonDRNA
0.03552219850505329,0.03519645511400286,0.035289862995264966,0.03786210401490767,nonDRNA
0.04487135348527623,0.04540482934627142,0.04507110957855695,0.04285956293410131,nonDRNA
0.01698455323739356,0.017191575286759964,0.01698051320005719,0.017025241402676604,nonDRNA
0.024398081204526155,0.024329023754101578,0.0245582459356944,0.022785024563781127,nonDRNA
0.034971348129786466,0.03511232016153911,0.034928217592787275,0.035405725902083685,nonDRNA
0.032928611321505354,0.03256022660347197,0.032724703745132505,0.03498221243435541,nonDRNA
0.07393636148025737,0.07371624085032392,0.07385976568742063,0.07470777570726748,nonDRNA
0.08506812948044098,0.0847519421151527,0.08485210385110302,0.08724377435202439,nonDRNA
0.045865944440619096,0.04623215637883164,0.04594578683106113,0.04506183296628833,nonDRNA
0.050647631725921335,0.05170092828897552,0.050958360316565886,0.04751821107911232,nonDRNA
0.07516047342529475,0.07570743472529938,0.07527270586454277,0.07403015415890225,nonDRNA
0.06091487066492231,0.061110020472838436,0.06097509692937822,0.060308317804506184,nonDRNA
0.024574047296625278,0.024216843817483243,0.024398449129948444,0.026342537692698627,nonDRNA
0.04724307037878614,0.04811117031718877,0.047560575604915015,0.04404540064374047,nonDRNA
0.011636714177511533,0.011736825868693384,0.011623115028469062,0.011773674402846011,nonDRNA
0.09140290879600939,0.09338979723476457,0.09232891228837437,0.08207691004573946,nonDRNA
0.01427620555899837,0.014583391760383655,0.01437330215893895,0.013298322886667796,nonDRNA
0.023013304566702624,0.02277252713352217,0.022783660356094568,0.02532610537015077,nonDRNA
0.07063890992831294,0.07085565246655635,0.07076475387086736,0.06937150601389123,nonDRNA
0.015760441292356184,0.01581737106318535,0.015761011261469626,0.015754700999491784,nonDRNA
0.11380415739019334,0.11512465995456712,0.1146079511526396,0.10570896154497714,nonDRNA
0.007444130765758529,0.006983201054491404,0.007182445900370897,0.010079620531932915,nonDRNA
0.04103070225772147,0.04100176683400174,0.041193934449668214,0.03938675249872946,nonDRNA
0.014758199637356837,0.014723616681156576,0.014701306128628019,0.01533118753176351,nonDRNA
0.0298759821585684,0.03013433547410046,0.02987359231629675,0.029900050821616127,nonDRNA
0.17559885851561124,0.17594020809378244,0.17543166163446902,0.1772827375910554,nonDRNA
0.06523751597083553,0.06655074739882771,0.0656596664451939,0.06098593935287142,nonDRNA
0.018323425677278186,0.01850968954202541,0.01835981194439071,0.017956971031678808,nonDRNA
0.09498343623524372,0.09329163979022352,0.09419601180814291,0.10291377265797053,nonDRNA
0.0841270934226935,0.08402277252713353,0.08393537480761305,0.08605793664238523,nonDRNA
0.07929185123979587,0.07991418234848698,0.07954516782869782,0.0767406403523632,nonDRNA
0.04299693206943775,0.0428106683119724,0.0428255439399164,0.04472302219210571,RNA
0.05099956391011958,0.05066326387525591,0.05081538422721424,0.05285448077248857,nonDRNA
0.025017787876701326,0.025086238326275347,0.024970353487355025,0.02549551075724208,nonDRNA
0.030296770639674998,0.030344672855259838,0.03023523771877444,0.030916483144163984,nonDRNA
0.041895231318904116,0.04205345373979864,0.041917225254623595,0.04167372522446214,nonDRNA
0.07608620808372926,0.07657682923409148,0.07629876956459576,0.0739454514653566,nonDRNA
0.06581896914472829,0.06601789269989063,0.06601290148947443,0.06386583093342368,RNA
0.036478535962113735,0.03741200886221499,0.036736444605175736,0.0338810774182619,RNA
0.012447688341098793,0.01263426536164007,0.012438919773593158,0.012535998644756904,nonDRNA
0.05058642612866947,0.050396836525787365,0.050436918108342235,0.05209215653057767,nonDRNA
0.05319531471153037,0.053958549513419524,0.05348987813390972,0.050228697272573265,nonDRNA
0.02654027710834156,0.02731581456656477,0.026702887275969082,0.024902591902422496,nonDRNA
0.06423527431583619,0.06383038393583308,0.06394395337297415,0.06716923598170421,nonDRNA
0.1769836351534348,0.17853436912808143,0.1781986694813332,0.1647467389462985,nonDRNA
0.03852892347005134,0.03894046049863982,0.03868764770691584,0.03693037438590547,nonDRNA
0.013067395013273964,0.013097007600190705,0.01301082413099974,0.013637133660850415,nonDRNA
0.0012394133443503407,0.0012480017948789859,0.0011774501476017863,0.0018634592580044046,nonDRNA
0.04175751872508741,0.042460106010040105,0.041917225254623595,0.04014907674064035,nonDRNA
0.20660714422333923,0.20829009731609502,0.20790405463368686,0.19354565475182112,nonDRNA
0.04764855746057977,0.04839162015873461,0.047812886350829684,0.04599356259529053,nonDRNA
0.06532167366705685,0.06528872311187144,0.0654325867738707,0.0642046417076063,nonDRNA
0.03940875393054695,0.03923493283226295,0.03931842457170251,0.04031848212773166,nonDRNA
0.0785420826734605,0.07806321339428443,0.0787714148745595,0.07623242419108928,nonDRNA
0.0019126749141208964,0.001893036430434417,0.0018502788033742357,0.0025410808063696427,nonDRNA
0.044090982120314905,0.04497013209187537,0.04435622913179872,0.04141961714382517,nonDRNA
0.07122801380186218,0.07335165605631433,0.07206835939142649,0.06276469591733017,nonDRNA
0.05739554882293986,0.057155677707042093,0.05739228433738993,0.05742842622395392,nonDRNA
0.011277131293656805,0.011554533471688588,0.01137921464075155,0.010249025919024225,RNA
0.03417567536551218,0.033682025969655326,0.03401989890749447,0.03574453667626631,nonDRNA
0.031895766867880065,0.03184507950753008,0.03175751255245961,0.03328815856344232,nonDRNA
0.04700589868943515,0.04659674117284124,0.046736360501593764,0.04972048111129934,nonDRNA
0.08793714185162232,0.08745828308607005,0.08744249417582695,0.09291885481958326,nonDRNA
0.023847230829259335,0.023740079086855315,0.02371721011597884,0.02515669998305946,nonDRNA
0.052261929353439374,0.053383627338250556,0.052648842314194165,0.048365238014568865,nonDRNA
0.08544301376360869,0.08468182965476624,0.08493620743307458,0.09054717940030493,nonDRNA
0.049836657562334075,0.049541464509072555,0.04963793407961245,0.05183804844994071,DNA
0.015859900387890473,0.015999663460190144,0.015794652694258247,0.016517025241402677,nonDRNA
0.0956873006036402,0.09571753091959503,0.09573510735822238,0.09520582754531594,nonDRNA
0.0400820155003175,0.04067924951622402,0.040268795047981094,0.038200914789090296,nonDRNA
0.026088885828609028,0.025871497882603695,0.025937544680027923,0.02761307809588345,nonDRNA
0.0628275455790432,0.06209159491824887,0.062446909613880455,0.0666610198204303,nonDRNA
0.04621022592516086,0.04662478615699582,0.04639994617370754,0.044299508724377434,nonDRNA
0.06284284697835617,0.06193734750539866,0.0627244514343866,0.064035236320515,nonDRNA
0.021881001017543054,0.021804975180189024,0.021866931312604605,0.022022700321870235,nonDRNA
0.04742668717054175,0.047592338110328966,0.04738395808277474,0.047857021853294934,nonDRNA
0.042476684492796866,0.04248815099419469,0.042371384597269995,0.043537184482466545,nonDRNA
0.024535793798342857,0.02476372100849763,0.024591887368483025,0.023970862273420296,nonDRNA
0.10736991897909064,0.10860420113862636,0.10767781599818337,0.104269015754701,DNA
0.054128700069621366,0.05463162913312954,0.05424681037165373,0.05293918346603422,nonDRNA
0.088327327534103,0.08883248730964467,0.08848537859227425,0.08673555819075046,nonDRNA
0.057495007918474145,0.05792691477129316,0.05752685006854442,0.05717431814331696,DNA
0.04316524746188039,0.043511792915837004,0.04313672719321116,0.04345248178892089,nonDRNA
0.050020274354089685,0.05088762374849258,0.05032758345177921,0.04692529222429273,nonDRNA
0.05487846863595676,0.05600583335670415,0.05518877048973516,0.05175334575639505,nonDRNA
0.015416159807814425,0.015452786269175758,0.015298441560626068,0.01660172793494833,nonDRNA
0.1385694721782307,0.1422581821241271,0.13981379466951496,0.12603760799593428,nonDRNA
0.08203845241647349,0.08326555795495975,0.08237104818294211,0.07868880230391326,nonDRNA
0.05579655259473479,0.05519252881622122,0.05553359517581854,0.05844485854650178,nonDRNA
0.06550529045881245,0.06531676809602603,0.06538212462468776,0.06674572251397594,nonDRNA
0.030778764718033463,0.031522562189752364,0.03100899067291276,0.028460105031339996,RNA
0.07151874038880855,0.07168297949911659,0.07184969007830043,0.06818566830425207,nonDRNA
0.05093070761321123,0.05130829851081134,0.051050874256734595,0.04972048111129934,nonDRNA
0.042270115602071806,0.04237597105757635,0.04224522922431266,0.042520752159918684,nonDRNA
0.14420803782505912,0.143982948649634,0.1438423562459525,0.1478909029307132,nonDRNA
0.016655573152164767,0.01674285554028662,0.016627278155776654,0.01694053870913095,nonDRNA
0.058504900273129976,0.05788484729506128,0.05819967872431687,0.061578858207691003,nonDRNA
0.05016563764756287,0.04979386936646381,0.0500079898402873,0.05175334575639505,nonDRNA
0.008224502130719855,0.008175112881061222,0.008166457809438104,0.008809080128748094,DNA
0.09661303526207472,0.09829766946181676,0.09733307541568195,0.08936134169066576,nonDRNA
0.02942459087883587,0.029699638219704404,0.02939420189905888,0.02973064543452482,nonDRNA
0.05200180556511893,0.05216367052752615,0.05198442401661887,0.05217685922412333,nonDRNA
0.2956306854261822,0.29595871778332444,0.2960698396144692,0.29120786040996105,RNA
0.013136251310182315,0.012522085425021735,0.01295195162361965,0.01499237675758089,nonDRNA
0.059178161842900534,0.06001626609080966,0.059478053170284526,0.0561578858207691,nonDRNA
0.07873335016487258,0.07717979639341503,0.07798925156222404,0.08622734202947653,nonDRNA
0.07708844973872861,0.07673107664694169,0.07688749463839666,0.07911231577164154,nonDRNA
0.021972809413420856,0.02198726757719382,0.021934214178181848,0.022361511096052854,RNA
0.05454948855072796,0.05456151667274308,0.054330913953625284,0.056750804675588684,nonDRNA
0.13095702602002954,0.13219003281263145,0.13140343647235936,0.12646112146366253,nonDRNA
0.00443740580076048,0.004389040020192389,0.004423848411703854,0.004573945451465357,nonDRNA
0.04021972809413421,0.040735339484533194,0.04031084683896687,0.03930204980518381,nonDRNA
0.030755812619064012,0.03079339260173318,0.030655755628632222,0.031763510079620534,nonDRNA
0.04828356553206791,0.04813921530134335,0.04814089032051875,0.04972048111129934,nonDRNA
0.038414162975204086,0.03923493283226295,0.038670826990521524,0.03582923936981196,nonDRNA
0.04079353056837048,0.04109992427854278,0.04082387868899336,0.04048788751482297,RNA
0.04906393689702923,0.05024258911293715,0.04941085440828925,0.045570049127562254,nonDRNA
0.014375664654532657,0.014485234315842612,0.01446581609910766,0.013467728273759106,nonDRNA
0.02714468238120376,0.02731581456656477,0.027157046618615486,0.027020159241063865,DNA
0.06890220110629117,0.06974787559245028,0.06944432763391392,0.06344231746569541,nonDRNA
0.034680621542840094,0.035434837479316826,0.03491139687639296,0.032356428934440115,nonDRNA
0.602852180831937,0.6057436127548588,0.6043515193312083,0.5877519905132983,nonDRNA
0.06393689702923332,0.06486804834955268,0.06425513662626892,0.06073183127223446,nonDRNA
0.013029141514991545,0.013489637378354881,0.013204262369534318,0.011265458241572083,DNA
0.032484870741429306,0.032812631460863224,0.03258172765578086,0.03150940199898357,nonDRNA
0.049301108586380225,0.04956950949322714,0.04910808151319165,0.051245129595121126,nonDRNA
0.1018461138271095,0.10289704686316853,0.1023456489011867,0.09681517872268339,nonDRNA
0.06383743793369903,0.06558319544549457,0.06433924020824047,0.0587836693206844,nonDRNA
0.05185644227164574,0.052780660178927,0.05204329652399896,0.04997458919193631,nonDRNA
0.023441743747465705,0.023249291864150097,0.023271461131529593,0.02515669998305946,nonDRNA
0.031696848676811495,0.032616316571781136,0.032001412940177124,0.028629510418431307,DNA
0.02093231426013909,0.020879490703087752,0.020908150478128863,0.021175673386413688,nonDRNA
0.044335804509322375,0.04429705247216535,0.044272125549827165,0.04497713027274267,nonDRNA
0.049048635497716264,0.04819530526965252,0.04897351578203716,0.04980518380484499,nonDRNA
0.030220263643110163,0.030905572538351515,0.030428675957309022,0.028121294257157377,nonDRNA
0.08024818869685632,0.0809097792859747,0.08037779329021623,0.07894291038455023,RNA
0.02426036861070945,0.02439913621448804,0.024297524831582578,0.02388615957987464,nonDRNA
0.10357517194947478,0.10244832711669517,0.10301847755695916,0.10918177198034898,nonDRNA
0.008224502130719855,0.00851165269091623,0.008258971749606816,0.007877350499745892,nonDRNA
0.06284284697835617,0.06178310009254845,0.0622114195843601,0.06920210062679993,nonDRNA
0.08243628879861063,0.08200353366800348,0.08231217567556202,0.08368626122310689,nonDRNA
0.10400361113023786,0.1069635695655832,0.10509583603165659,0.09300355751312891,nonDRNA
0.03944700742882937,0.04044086715091006,0.03979781498894038,0.035913942063357615,nonDRNA
0.038720190961463424,0.038800235577866896,0.038679237348718684,0.03913264441809249,nonDRNA
0.07222260475720504,0.07229996915051742,0.07242159443570702,0.0702185329493478,nonDRNA
0.08375220913952582,0.08398070505090165,0.08365783298710693,0.08470269354565475,nonDRNA
0.02797860864376047,0.027960849202120202,0.027905568498162336,0.02871421311197696,nonDRNA
0.028108670537920693,0.02874610875844855,0.028250393184245718,0.026681348466881246,nonDRNA
0.020985869157734476,0.020893513195165046,0.021076357642071976,0.020074538370320177,nonDRNA
0.04120666834982059,0.041141991754774655,0.04111824122589381,0.04209723869219041,nonDRNA
0.0197158530147582,0.019393106542894802,0.019537262091992497,0.021514484160596307,nonDRNA
0.030296770639674998,0.030905572538351515,0.030529600255674888,0.02795188887006607,nonDRNA
0.09358335819810722,0.09273074010713184,0.09320358954087854,0.09740809757750296,DNA
0.1108356859234777,0.11122640715707996,0.11112606285901716,0.10791123157716416,nonDRNA
0.06859617312003183,0.06835964887679838,0.06853600894862112,0.06920210062679993,nonDRNA
0.019815312110292485,0.01999607370221836,0.01978116247971001,0.02015924106386583,nonDRNA
0.025040739975670776,0.024931990913425135,0.02486942918898916,0.0267660511604269,nonDRNA
0.04953828027573121,0.050340746557478194,0.04968839622879538,0.04802642724038624,nonDRNA
0.010986404706710428,0.011189948677678998,0.011025979596471013,0.010587836693206844,nonDRNA
